id,year,annual_inc,income_cat,loan_amount,recoveries
823001,2011,34600,1,6800,0
1022731,2011,115000,2,30000,0
1022768,2011,42000,1,26375,0
1003648,2011,80000,1,6400,0
1020800,2011,90000,1,10200,0
1022549,2011,125000,2,30000,0
1022696,2011,60000,1,12000,0
1022153,2011,100000,1,12000,0
942440,2011,70000,1,15000,0
1020031,2011,136000,2,15000,0
1022513,2011,65000,1,8000,0
856181,2011,80000,1,19000,0
1022504,2011,31200,1,9250,0
1016815,2011,68000,1,35000,0
1022460,2011,180396,2,18000,0
1022601,2011,37000,1,4600,0
1022445,2011,40000,1,5400,0
1022452,2011,60000,1,14400,8.46
1022594,2011,56004,1,3000,0
1022579,2011,36000,1,1450,0
1022563,2011,24000,1,12000,1040.26
1022411,2011,80000,1,7200,0
1018045,2011,38400,1,6000,0
1022352,2011,90000,1,12000,0
1022407,2011,76800,1,6000,0
1022409,2011,82000,1,8000,0
1022317,2011,48000,1,12600,0
1022314,2011,70500,1,35000,0
1022256,2011,130000,2,8400,0
1022152,2011,57000,1,11425,0
1020317,2011,52000,1,20000,0
1022130,2011,80000,1,16000,0
1019242,2011,76320,1,24000,0
1022134,2011,40800,1,2700,80.25
1022125,2011,112000,2,20400,0
1022116,2011,56000,1,3000,0
1021444,2011,145000,2,35000,0
1022052,2011,30000,1,6000,0
1020221,2011,31000,1,6000,0
1022059,2011,36000,1,3000,0
1022038,2011,26785,1,9000,0
1022176,2011,95000,1,15000,0
995236,2011,24960,1,5000,0
1022034,2011,60000,1,8000,0
1011847,2011,56000,1,7200,0
1008914,2011,121000,2,20000,0
1021952,2011,109200,2,2300,0
1020047,2011,50000,1,14400,0
1022002,2011,120000,2,35000,0
981904,2011,15000,1,4375,0
1021935,2011,48529,1,10000,0
1021983,2011,134000,2,5600,0
1021976,2011,72000,1,5000,0
1020469,2011,110000,2,6000,0
1018908,2011,55000,1,8000,0
1015398,2011,116000,2,12000,0
1021865,2011,70000,1,5000,0
1018671,2011,280000,3,35000,0
1021472,2011,45000,1,2800,0
1021844,2011,106000,2,15000,0
1021839,2011,21000,1,3500,0
1021468,2011,80000,1,20000,0
1020342,2011,90000,1,14000,0
1021442,2011,85000,1,11200,0
1021434,2011,116000,2,20000,0
904096,2011,76000,1,14000,0
1010659,2011,21624,1,6000,588.63
1020113,2011,60000,1,4000,0
1020726,2011,117961,2,24925,0
1021418,2011,120000,2,5000,0
1021383,2011,75000,1,3500,0
1021382,2011,98450,1,2700,0
1021379,2011,47712,1,12800,16.18
1021172,2011,34008,1,14400,0
1021164,2011,54000,1,7800,0
898164,2011,53500,1,10000,0
1020958,2011,121440,2,5600,0
1020990,2011,37517,1,5000,265
1020936,2011,120000,2,35000,0
1020753,2011,60000,1,3200,0
1017041,2011,93000,1,12000,0
867000,2011,172000,2,20000,0
1020721,2011,24000,1,5000,0
1020889,2011,28800,1,5500,0
1020863,2011,80000,1,12000,0
1017181,2011,75000,1,7000,0
1005707,2011,42000,1,2000,0
1018129,2011,160000,2,35000,0
1020847,2011,106000,2,35000,0
1020845,2011,80000,1,30750,917.72
1019919,2011,118392,2,12000,0
1020660,2011,32000,1,5325,0
1018254,2011,122400,2,6800,0
1012057,2011,35004,1,8400,0
1020817,2011,110000,2,13000,0
1016517,2011,34056,1,1500,0
1018175,2011,72000,1,30000,0
1020640,2011,37440,1,16950,0
1020774,2011,64800,1,6625,0
1020400,2011,32712,1,8000,0
1020805,2011,37000,1,10000,0
1020628,2011,38000,1,19000,0
1020629,2011,48000,1,5000,0
1015940,2011,70000,1,35000,0
1003309,2011,59700,1,29850,0
1020322,2011,75600,1,10675,0
1015322,2011,37008,1,6650,0
1020765,2011,37076,1,12000,0
1020579,2011,45000,1,4150,0
1020546,2011,57600,1,13650,360.55
1019133,2011,105000,2,5000,0
1020343,2011,68962,1,15000,421.63
1020326,2011,45000,1,7200,128.27
1020545,2011,85000,1,24000,0
1020528,2011,20000,1,6400,0
1020311,2011,84000,1,8000,0
1020303,2011,72800,1,10600,354.75
1020291,2011,40000,1,7000,367.13
1000198,2011,35000,1,7500,0
1020477,2011,30000,1,6000,0
1020480,2011,30000,1,10775,0
1020470,2011,80000,1,10000,0
1020243,2011,30000,1,2400,0
1020423,2011,43500,1,6600,0
1020444,2011,83000,1,7500,0
1019631,2011,80000,1,30000,0
1017729,2011,115500,2,3200,0
1019899,2011,35000,1,8000,0
1020220,2011,38000,1,5000,154.86
1013619,2011,267000,3,21000,0
1020196,2011,34000,1,15000,0
1020393,2011,27000,1,13500,0
1020401,2011,37000,1,5000,0
985454,2011,79000,1,20000,0
1020138,2011,49000,1,7500,0
952615,2011,60000,1,14125,0
1019952,2011,120000,2,20000,0
1020142,2011,67000,1,25000,0
1019895,2011,45000,1,17325,0
1019932,2011,45780,1,14125,0
1020120,2011,85000,1,7000,0
1018925,2011,150000,2,14000,0
1020085,2011,56000,1,12250,0
1020097,2011,55000,1,5200,0
1019887,2011,70000,1,35000,0
1018577,2011,38000,1,7000,0
1009012,2011,58000,1,18225,605.19
1020042,2011,34440,1,12000,581.59
1001370,2011,43000,1,10000,0
1020011,2011,22800,1,2000,0
1020002,2011,211000,3,17400,0
1020001,2011,62400,1,6000,0
1019997,2011,39600,1,5600,0
1019807,2011,88000,1,6000,0
1019343,2011,108000,2,32000,0
1019780,2011,72600,1,6000,0
1019633,2011,15000,1,6000,0
1019471,2011,156000,2,25000,0
1016497,2011,66000,1,20000,961.31
1019432,2011,85000,1,5000,0
1015016,2011,80000,1,7000,0
1019407,2011,34992,1,5000,0
1018112,2011,44400,1,15000,484.54
1016510,2011,63200,1,27250,0
1019563,2011,65000,1,12000,0
1019333,2011,47580,1,4000,0
1018997,2011,66000,1,24000,0
1008183,2011,135000,2,14400,0
1016347,2011,29500,1,6550,0
1019281,2011,60000,1,7000,0
1019290,2011,106320,2,12000,0
1019072,2011,40000,1,7500,0
1019261,2011,28000,1,6250,211.37
1014256,2011,47000,1,3000,0
1019257,2011,24000,1,2500,0
911806,2011,71000,1,3000,0
1019046,2011,38400,1,6200,0
905122,2011,70000,1,4800,280.36
1019040,2011,52000,1,26000,0
1019033,2011,75000,1,3700,0
1019005,2011,47000,1,15000,0
1019003,2011,120000,2,12000,0
1018972,2011,20400,1,1200,0
1017623,2011,58000,1,15000,5800.59
1018962,2011,50000,1,6000,0
1018748,2011,46000,1,3000,0
1018924,2011,14400,1,1600,0
1005144,2011,59000,1,6000,0
1016236,2011,101657,2,20000,948.54
1018707,2011,73000,1,25000,1968.3
1018910,2011,23000,1,6450,0
1018880,2011,130000,2,3000,0
1017927,2011,64000,1,6600,0
1015651,2011,160000,2,14400,0
1018698,2011,30000,1,5200,0
1018693,2011,62000,1,7000,0
1018679,2011,60000,1,12000,0
1016245,2011,54000,1,20000,1042.62
1015527,2011,40000,1,12000,0
1018152,2011,75000,1,7200,0
1017797,2011,41658,1,25000,0
1018627,2011,100000,1,15000,0
1018784,2011,75000,1,14300,0
901650,2011,30000,1,10000,0
1018179,2011,52800,1,6000,0
1014923,2011,80000,1,20000,0
1018772,2011,31200,1,15000,0
1016604,2011,67000,1,29000,0
1018603,2011,41000,1,20800,0
1018550,2011,78000,1,10000,1410.17
1018587,2011,55200,1,3500,0
1018500,2011,45000,1,3600,0
1018508,2011,41000,1,15000,0
999020,2011,51000,1,16000,0
1018528,2011,131000,2,30000,0
1017154,2011,60000,1,13575,433.61
1018348,2011,70000,1,10000,0
890375,2011,67000,1,35000,0
1008428,2011,57000,1,20000,0
1018462,2011,180000,2,12500,0
1018453,2011,270000,3,35000,0
1018442,2011,102240,2,5000,0
1018250,2011,65000,1,10000,0
1012055,2011,47000,1,3600,0
909295,2011,30000,1,10000,421.88
943086,2011,55684,1,5200,0
1018373,2011,45000,1,18000,0
1017849,2011,70560,1,9600,0
1018190,2011,49000,1,15000,0
1016796,2011,30000,1,12000,0
1018133,2011,22887,1,9400,0
1017940,2011,63919,1,12000,0
1018119,2011,38000,1,6000,0
954075,2011,45000,1,10000,0
1018094,2011,28080,1,3000,0
1017926,2011,185000,2,29275,0
1018080,2011,125000,2,35000,2995.92
1017343,2011,80000,1,15600,68.72
1018084,2011,21600,1,10000,0
1017883,2011,36000,1,6000,0
1017884,2011,37500,1,4725,0
1017873,2011,8400,1,2000,0
1018065,2011,42000,1,5400,0
1018056,2011,70000,1,16000,749.1
1017848,2011,36538,1,2500,0
1016476,2011,95000,1,24800,0
1017814,2011,90000,1,15000,0
1018009,2011,54000,1,15750,0
1017981,2011,42000,1,4800,0
1017982,2011,70000,1,16000,0
1002483,2011,62000,1,24000,0
1017556,2011,180000,2,15000,0
1017552,2011,65000,1,28000,0
1017768,2011,30000,1,6000,0
1017767,2011,32000,1,8000,0
1017770,2011,234000,3,20000,0
1017546,2011,60000,1,3000,0
1016154,2011,84000,1,20000,4388.62
934024,2011,50000,1,16000,0
1017756,2011,24000,1,2000,63.29
1017512,2011,75000,1,10000,0
1017149,2011,48000,1,12000,0
1017714,2011,204000,3,35000,0
1017707,2011,250000,3,35000,0
1017495,2011,66362,1,25000,22.38
1017697,2011,82000,1,35000,1680.56
1017659,2011,94000,1,17100,0
1017680,2011,179000,2,20000,0
1017481,2011,65000,1,12000,0
1017447,2011,40000,1,10000,0
1017461,2011,48000,1,20000,0
1017665,2011,48000,1,4500,0
1017417,2011,81100,1,3200,0
996469,2011,37947,1,14000,0
1017624,2011,120000,2,21000,0
1017620,2011,70000,1,20000,0
1017613,2011,300000,3,20000,0
988627,2011,86000,1,10800,0
1017589,2011,32400,1,15875,775.65
1017393,2011,162000,2,14500,0
1017566,2011,53808,1,15000,0
1017574,2011,67200,1,15000,0
1017092,2011,70000,1,16000,0
1016532,2011,47500,1,12000,0
1017370,2011,190000,2,4000,0
1017348,2011,55000,1,28000,0
1015173,2011,37980,1,3500,0
936708,2011,38000,1,12000,0
1017115,2011,53000,1,6800,0
1017129,2011,110000,2,35000,0
1017321,2011,96000,1,10925,0
1017316,2011,60000,1,8650,0
1015707,2011,59000,1,3500,0
1013150,2011,90000,1,35000,0
1002295,2011,200000,2,15000,0
1017098,2011,13200,1,4950,0
1017282,2011,90000,1,10000,384.03
1017196,2011,66000,1,10000,0
1017279,2011,33000,1,4800,0
1017086,2011,78000,1,3200,0
986466,2011,50000,1,10575,0
1012030,2011,34800,1,3000,0
1017021,2011,19200,1,2850,0
1017217,2011,195000,2,6000,0
1017211,2011,67000,1,2500,0
1016680,2011,133000,2,15000,0
1016996,2011,74400,1,12500,0
1017187,2011,72000,1,14000,0
942565,2011,40000,1,3700,0
1017174,2011,18000,1,3000,0
1015096,2011,70000,1,1800,0
1012129,2011,35000,1,5000,0
1016750,2011,88000,1,13600,0
998075,2011,87600,1,32875,0
1016748,2011,78000,1,10000,0
1016819,2011,84000,1,20000,0
1012318,2011,72000,1,21100,0
1016780,2011,42000,1,12000,0
1005735,2011,133000,2,20000,0
1016769,2011,85000,1,10000,0
928821,2011,106000,2,24000,0
1016732,2011,50000,1,15000,0
1016722,2011,38400,1,5000,0
905862,2011,40000,1,8000,0
1016765,2011,98000,1,16000,0
956911,2011,79000,1,21000,0
1016763,2011,300000,3,4000,0
1008227,2011,120000,2,4400,0
1016554,2011,100000,1,12000,1368.36
1016535,2011,57500,1,15000,0
1016514,2011,50000,1,7000,0
1012582,2011,19200,1,4000,0
1016513,2011,29000,1,7750,0
1016508,2011,55000,1,11500,0
904442,2011,45000,1,22750,0
1016647,2011,85000,1,18000,0
792574,2011,39481,1,12000,0
1016648,2011,30000,1,15000,0
1016640,2011,300000,3,35000,0
1016639,2011,75000,1,25000,0
1016483,2011,84000,1,22000,0
1016373,2011,86000,1,25600,0
1016593,2011,54000,1,9000,0
1016427,2011,90000,1,9500,0
1016430,2011,78402,1,11200,0
1016350,2011,60000,1,16000,0
1016424,2011,45000,1,4000,0
1016416,2011,30000,1,8000,0
1016562,2011,45000,1,14000,7204.43
1016420,2011,180000,2,6000,0
1016405,2011,144000,2,16000,0
1016351,2011,75000,1,21000,0
923606,2011,45000,1,10000,0
903790,2011,60000,1,12000,0
1016340,2011,75000,1,17200,0
1016379,2011,88000,1,12000,0
1016371,2011,45000,1,18250,0
1016374,2011,43500,1,3000,0
1016330,2011,22080,1,6700,0
1013089,2011,91154,1,10000,0
1016320,2011,48000,1,23500,0
1016319,2011,47000,1,3000,0
1011985,2011,180000,2,35000,0
1016155,2011,118000,2,25000,0
1014330,2011,120000,2,11050,0
1016318,2011,46000,1,11200,0
1016313,2011,71760,1,3000,0
961751,2011,75000,1,8000,0
1016307,2011,53100,1,12000,0
1007493,2011,110000,2,8000,0
1016140,2011,40000,1,8000,360.4
1016026,2011,24000,1,6000,0
1016278,2011,18000,1,8500,0
990524,2011,111240,2,14000,0
1016275,2011,46000,1,18000,0
1016113,2011,12960,1,3650,0
1016107,2011,84000,1,22575,15.08
1014199,2011,102158,2,35000,0
1016106,2011,75000,1,16000,0
1016080,2011,8280,1,2400,0
1016250,2011,102000,2,20000,0
1016090,2011,90000,1,8000,0
1016084,2011,94000,1,24000,0
1016022,2011,80000,1,35000,0
902095,2011,70000,1,17000,0
1016021,2011,96000,1,12500,0
1015178,2011,24000,1,12000,0
1016062,2011,35000,1,6400,0
1016054,2011,35000,1,2400,0
1016225,2011,140000,2,5000,0
1016181,2011,110000,2,20000,0
1016175,2011,45000,1,6000,0
1016053,2011,50000,1,11500,0
1016048,2011,66000,1,25000,0
1016036,2011,43218,1,5300,0
1016039,2011,33000,1,6400,366.75
913543,2011,43000,1,16000,0
1016171,2011,62510,1,20375,0
1016033,2011,75000,1,15000,0
1016028,2011,290000,3,30000,0
1013818,2011,70000,1,21600,0
1013376,2011,83400,1,21000,0
1015928,2011,61200,1,35000,0
989431,2011,82500,1,12000,0
1004864,2011,42000,1,5000,0
1015930,2011,115000,2,24000,0
1016001,2011,36000,1,4500,0
1011365,2011,26400,1,3500,0
1010828,2011,96000,1,5000,0
1015919,2011,48000,1,2500,0
1015990,2011,73000,1,20000,994.22
1015973,2011,34000,1,5000,0
1012082,2011,25000,1,4000,0
1013010,2011,46000,1,9325,0
1015893,2011,96000,1,21600,995.74
1012212,2011,110000,2,10000,0
1015882,2011,21640,1,6000,291.93
1015868,2011,120000,2,20000,0
1015864,2011,85000,1,24000,0
1015565,2011,61200,1,17000,0
1015726,2011,63300,1,2400,0
1010685,2011,89000,1,10000,0
1015832,2011,55000,1,14000,0
1009618,2011,40000,1,6700,0
1015827,2011,46800,1,7000,428.22
1015684,2011,46000,1,9000,0
1015685,2011,63478,1,7400,0
1015820,2011,39300,1,14500,23.21
1015662,2011,55000,1,16950,0
1015798,2011,18000,1,3600,0
1015633,2011,64000,1,15000,0
1015630,2011,160000,2,24000,0
1015628,2011,19200,1,4950,231.8
1015764,2011,40000,1,5875,0
1015615,2011,57000,1,20000,0
1015556,2011,102000,2,10000,0
1015063,2011,16080,1,3000,0
1003497,2011,200000,2,25000,0
888558,2011,109592,2,35000,29623.35
1015536,2011,64000,1,12000,0
1015522,2011,95000,1,5000,0
1015515,2011,12000,1,5825,0
1015500,2011,30000,1,2000,0
1012796,2011,35000,1,17500,0
965279,2011,60000,1,30000,0
1015338,2011,70000,1,12500,0
1015476,2011,125000,2,12000,0
1015479,2011,27864,1,4600,0
1015464,2011,63000,1,12000,0
1015326,2011,50000,1,12000,0
1015459,2011,45727,1,1000,0
1012586,2011,35400,1,8000,0
1015436,2011,30000,1,7500,0
1015409,2011,27000,1,5800,0
1015252,2011,40000,1,2400,0
1015244,2011,120000,2,20000,0
1015211,2011,38000,1,9375,0
1014826,2011,80000,1,6000,0
1000280,2011,65000,1,24000,0
1015136,2011,14400,1,3825,0
1015119,2011,36000,1,10200,0
1015102,2011,65000,1,17500,813.68
1014941,2011,49200,1,9250,0
1014934,2011,137000,2,21500,0
1014937,2011,16800,1,4000,317.28
1012953,2011,85000,1,35000,0
1014918,2011,70000,1,12000,0
1015043,2011,44568,1,3200,0
1014908,2011,76000,1,5000,0
1015039,2011,30000,1,4350,0
1012584,2011,53000,1,7475,0
1015029,2011,52800,1,2800,0
1014850,2011,23340,1,5300,0
1014847,2011,40860,1,4000,0
1014842,2011,35352,1,9000,0
1014974,2011,48000,1,8300,0
1013375,2011,33000,1,12000,0
1014802,2011,110000,2,16000,0
1014776,2011,80000,1,25000,0
1010866,2011,50000,1,15000,0
1014734,2011,65000,1,20000,1054.93
1014419,2011,63554,1,2500,0
1014717,2011,60000,1,25600,0
1014779,2011,49000,1,15000,0
1002249,2011,82524,1,12000,0
1014541,2011,70000,1,35000,1294.42
1014670,2011,40000,1,11325,0
1007227,2011,80000,1,21000,0
1014495,2011,61200,1,2500,0
1014640,2011,27900,1,10625,0
1014586,2011,44000,1,14400,755.29
907795,2011,150000,2,21250,0
1014422,2011,79000,1,35000,71.01
1014584,2011,43200,1,4000,272.09
1014582,2011,61200,1,3000,0
1014573,2011,42000,1,4800,0
1014567,2011,50000,1,12000,0
1014405,2011,70000,1,12000,1645.81
1014401,2011,81360,1,6000,0
1014358,2011,44000,1,6000,0
1014346,2011,210000,3,14000,0
1014352,2011,50000,1,22125,0
1014377,2011,85000,1,24000,20.83
1014080,2011,70000,1,12000,0
1014337,2011,25000,1,9450,0
1011131,2011,50000,1,8000,0
1014320,2011,75000,1,5600,0
1014312,2011,155000,2,30000,0
1014105,2011,125000,2,23200,0
1014291,2011,30000,1,9300,309.38
1014117,2011,45000,1,15000,0
1014113,2011,23850,1,6075,0
964811,2011,50000,1,4000,0
1014100,2011,90000,1,4350,220.34
1014091,2011,55000,1,11000,0
1009315,2011,72000,1,5750,0
1014247,2011,50000,1,10375,0
831622,2011,180000,2,9000,0
1012242,2011,46500,1,10000,0
1008716,2011,43000,1,20000,0
1014023,2011,40000,1,16000,0
1014212,2011,60000,1,10000,0
1014001,2011,98000,1,10000,0
1012923,2011,35000,1,12875,0
458165,2011,29120,1,4000,0
1013989,2011,54000,1,1000,0
1013992,2011,65000,1,3500,0
1012916,2011,73171,1,10200,0
1013972,2011,38200,1,8875,0
1013970,2011,62400,1,2300,0
1013809,2011,53000,1,6850,0
1013788,2011,47500,1,6000,0
1001045,2011,28000,1,12300,0
1013100,2011,65000,1,14000,0
912901,2011,85000,1,14000,0
1013571,2011,125000,2,16000,0
1013197,2011,35900,1,6000,0
1013191,2011,65000,1,6300,0
1004841,2011,272000,3,35000,0
1013155,2011,62000,1,6200,0
994468,2011,65000,1,7200,0
1012014,2011,33000,1,4600,0
1012895,2011,24000,1,10625,0
1013143,2011,62000,1,1800,0
1012878,2011,81012,1,15000,0
1012890,2011,138000,2,18550,6168.5
1013110,2011,35000,1,7000,0
1013106,2011,40000,1,10200,0
1012894,2011,45000,1,16000,0
1013112,2011,21600,1,2000,63.24
1012882,2011,50000,1,13000,0
1011202,2011,55000,1,8000,0
1012989,2011,38400,1,7200,0
950998,2011,82000,1,35000,2888.48
1012269,2011,49000,1,4400,0
1012851,2011,200000,2,24000,0
1013071,2011,67000,1,31825,0
1013051,2011,38400,1,14000,0
988654,2011,65000,1,10000,0
1012835,2011,31000,1,6000,0
1013026,2011,100000,1,12000,0
967935,2011,27996,1,8000,0
1012816,2011,52800,1,25000,0
1012810,2011,95000,1,8000,0
1012794,2011,38400,1,8000,0
812537,2011,250000,3,35000,0
1012777,2011,47840,1,12000,0
1011825,2011,60000,1,14000,0
1012964,2011,70476,1,27525,0
1012367,2011,82000,1,4400,0
1012628,2011,60000,1,8000,0
1003548,2011,150000,2,30000,0
1012574,2011,60000,1,30000,0
1012385,2011,115000,2,14000,0
1012379,2011,180000,2,10000,0
1012375,2011,30000,1,4900,0
1012353,2011,47000,1,14000,0
1012339,2011,31164,1,4500,0
981611,2011,126000,2,15000,0
1012146,2011,53000,1,22800,0
1012106,2011,72000,1,12000,423.23
929326,2011,90000,1,20000,0
1012136,2011,70000,1,25500,850.18
1012300,2011,39600,1,12000,0
1012243,2011,75000,1,14000,0
1012281,2011,185000,2,35000,0
1011650,2011,90000,1,17750,0
1010292,2011,24500,1,2400,0
1011585,2011,95800,1,35000,0
979114,2011,92000,1,14000,0
1007417,2011,97000,1,8000,0
1012038,2011,31200,1,6000,0
1012217,2011,37440,1,4400,0
1012204,2011,45500,1,15000,2711.84
1012020,2011,50000,1,2100,0
1012019,2011,54000,1,18550,928.04
1012022,2011,37200,1,6000,188.09
1011998,2011,21000,1,6000,0
923035,2011,50000,1,6000,0
1011990,2011,65000,1,14000,0
1012168,2011,50400,1,9500,0
1011907,2011,55000,1,6000,0
1002974,2011,35000,1,4200,0
1011733,2011,48000,1,20000,0
1011952,2011,64548,1,1000,0
1011948,2011,120000,2,18400,0
1011753,2011,72000,1,12400,0
1011752,2011,66000,1,15000,0
1011665,2011,210000,3,8000,0
1011748,2011,25000,1,2000,0
927787,2011,90000,1,10000,0
1009798,2011,33535,1,16750,0
1011715,2011,75000,1,14000,0
1011857,2011,150000,2,30000,0
1011666,2011,75000,1,10000,0
1005884,2011,45975,1,10375,0
1011721,2011,56650,1,5000,0
1011894,2011,100000,1,9200,0
1011710,2011,145000,2,34000,0
1011816,2011,80000,1,35000,0
1011693,2011,123000,2,12000,0
1011873,2011,38000,1,5000,983.66
1011652,2011,18816,1,6350,5621.5
1011655,2011,85200,1,13000,687.62
1010624,2011,70000,1,35000,1558.07
1011550,2011,66000,1,20000,0
1011812,2011,200000,2,25000,0
1011807,2011,72000,1,14000,0
1002568,2011,184000,2,25000,0
1010149,2011,49200,1,3600,0
1011404,2011,40000,1,5500,0
1011597,2011,31800,1,3600,0
1011049,2011,37000,1,5000,0
1011555,2011,80000,1,12000,0
1011571,2011,200000,2,16000,0
1010409,2011,91000,1,15000,0
998229,2011,75000,1,20000,0
1011338,2011,33000,1,10625,0
1011320,2011,25000,1,3600,0
1011319,2011,31000,1,8000,13.38
1011471,2011,15500,1,8000,0
1011311,2011,48000,1,17000,0
1011478,2011,42000,1,3500,0
1011268,2011,56544,1,23000,0
1011283,2011,44000,1,15000,0
1011263,2011,200000,2,25000,0
1010379,2011,40000,1,16000,0
1011130,2011,64000,1,6625,0
1011256,2011,29103,1,3000,0
1004153,2011,58300,1,26375,0
965356,2011,175000,2,25000,0
1011395,2011,80400,1,9000,0
1007709,2011,50000,1,12600,0
1011211,2011,40000,1,4850,0
1011180,2011,23400,1,5000,0
1010103,2011,45000,1,20000,0
1011164,2011,49773,1,15000,798.2
1011148,2011,30576,1,10000,0
1004173,2011,85000,1,35000,0
1011128,2011,45000,1,6000,0
1010915,2011,148112,2,15600,253.02
1011055,2011,33600,1,1000,52.63
1011087,2011,48000,1,27600,1370.93
1011073,2011,55000,1,15600,0
1010385,2011,53000,1,8000,0
1004514,2011,69000,1,27600,0
1010894,2011,19200,1,8000,375.72
1010895,2011,45000,1,7200,0
1010884,2011,51000,1,13600,0
1010875,2011,60000,1,18000,0
940886,2011,79000,1,10000,0
1011061,2011,78000,1,7800,0
944592,2011,60000,1,15200,0
1011050,2011,45000,1,7000,0
1008864,2011,75000,1,6000,0
1010794,2011,83000,1,25000,0
1010854,2011,91140,1,20000,0
1011020,2011,75000,1,18000,0
1011032,2011,70000,1,12000,0
1011017,2011,12000,1,2400,0
1010788,2011,60000,1,35000,0
1010824,2011,120000,2,30000,0
1010998,2011,75000,1,14400,417.42
1010812,2011,42000,1,8675,0
1007174,2011,240000,3,35000,0
1010801,2011,94000,1,15000,0
1010974,2011,72500,1,4200,0
1010776,2011,75000,1,6500,0
1008184,2011,165000,2,14950,0
1003727,2011,110000,2,24000,1260.61
1009591,2011,22000,1,9250,0
1010750,2011,35000,1,4500,0
1010121,2011,40000,1,6000,0
1010721,2011,42000,1,12375,0
1010723,2011,55000,1,12250,0
1010526,2011,400000,3,35000,0
1010496,2011,45000,1,7200,213.54
1010493,2011,36000,1,3000,152.68
1010411,2011,270000,3,35000,4287.85
988332,2011,65000,1,24000,0
1010686,2011,65000,1,9000,0
1010499,2011,140000,2,18000,0
1010474,2011,40000,1,15000,0
1010662,2011,90000,1,18000,0
1010658,2011,72000,1,5000,0
1010646,2011,50026,1,7000,0
1010645,2011,40000,1,21250,0
1009419,2011,106000,2,22400,0
1010629,2011,86706,1,8500,0
1010440,2011,86000,1,15000,0
1000799,2011,38000,1,14800,0
1010606,2011,63000,1,12000,0
1010419,2011,80897,1,16000,0
1010410,2011,39564,1,6000,0
1010390,2011,39800,1,2400,0
1009474,2011,156000,2,25000,0
1009147,2011,80700,1,20000,0
878883,2011,34000,1,12000,1089.87
1005982,2011,125000,2,12000,0
1010159,2011,72000,1,15000,0
1000095,2011,48000,1,12000,0
1010321,2011,50000,1,15000,1407.58
868543,2011,32976,1,15000,1293.84
1010143,2011,60000,1,18825,0
1010303,2011,21600,1,1500,0
1010293,2011,110000,2,28000,0
1008590,2011,49000,1,13200,0
1010287,2011,105000,2,4800,0
1010124,2011,125000,2,12000,0
1010277,2011,48000,1,1500,0
926571,2011,90000,1,30000,429.13
1008388,2011,36000,1,15000,0
1010101,2011,480000,3,16000,0
1004102,2011,36000,1,1000,0
1010269,2011,36000,1,5250,0
1010097,2011,60000,1,1500,0
1009946,2011,48744,1,12000,674.92
1010083,2011,66000,1,13000,0
1010077,2011,15648,1,2400,0
1001931,2011,45760,1,14000,597.41
1010037,2011,99996,1,14800,0
1010000,2011,36022,1,15000,13.74
857062,2011,48000,1,8250,0
1004695,2011,95000,1,7450,0
1010187,2011,115000,2,22000,0
1010206,2011,55000,1,3250,0
1010193,2011,122500,2,10000,0
1010204,2011,80000,1,4900,0
1010003,2011,110000,2,35000,20.09
1010170,2011,54000,1,9500,0
1010030,2011,47000,1,3800,0
1010191,2011,65004,1,12400,412.25
1003720,2011,45000,1,4000,128.7
1010166,2011,210000,3,7500,0
989290,2011,120000,2,12000,0
1009960,2011,59000,1,18000,0
1010015,2011,40000,1,8875,370.81
1009939,2011,135000,2,30000,0
1010011,2011,69600,1,24625,0
985909,2011,25000,1,5000,0
1009979,2011,36000,1,12000,0
1009981,2011,66000,1,6000,0
981005,2011,80000,1,10000,0
1009751,2011,36400,1,18200,0
1008763,2011,71201,1,12000,0
1008224,2011,36000,1,6250,0
1009747,2011,52800,1,3600,0
1009737,2011,65000,1,17900,0
1009833,2011,36000,1,18000,0
1009699,2011,42682,1,8000,0
1009540,2011,80000,1,30000,0
763009,2011,36000,1,7125,0
1009796,2011,31200,1,6400,0
988006,2011,133000,2,17400,0
1009799,2011,108000,2,6000,0
1008870,2011,118000,2,16000,0
1009673,2011,52538,1,20000,0
1009664,2011,187000,2,14000,0
1007212,2011,122000,2,35000,0
1009772,2011,84000,1,7000,0
1003986,2011,61000,1,9000,0
1009763,2011,50000,1,10000,316.88
1001786,2011,30000,1,5500,0
1009553,2011,76000,1,5000,0
942739,2011,60000,1,11000,0
1009531,2011,78000,1,22000,0
1009533,2011,65000,1,34000,0
1009187,2011,112000,2,15000,0
1009510,2011,50000,1,12000,0
1009606,2011,170000,2,12075,0
1009595,2011,70000,1,6725,0
1009569,2011,43000,1,15000,0
1009563,2011,59000,1,18000,909.94
1008431,2011,86000,1,10000,0
1008811,2011,46150,1,6500,0
1009343,2011,96000,1,16000,0
1009320,2011,90000,1,24400,0
1009453,2011,57000,1,25450,6122.84
993914,2011,40320,1,12000,0
1009301,2011,94000,1,20000,1411.94
1009294,2011,40000,1,10000,400.7
1009288,2011,60000,1,6000,0
1009277,2011,60000,1,3000,0
1009416,2011,38000,1,9600,0
1009418,2011,50400,1,12000,0
1009413,2011,100000,1,21000,95.54
978488,2011,40000,1,18000,0
1009214,2011,63150,1,12000,0
1009398,2011,54000,1,10000,0
1009387,2011,62000,1,13000,0
1009392,2011,120000,2,13000,0
1009249,2011,55000,1,14125,0
1009120,2011,50000,1,4200,0
