id,City ,SubscriptionFee,SubscriptionType
7d7a3a65-a067-493c-87d0-b67043382450,Oeba,643.4,Once
7a451867-1c28-453c-9a6a-11a3a3054f72,Daxbet,481.93,Yearly
1433385c-0f81-404f-83e4-b92513c402f1,Balangpule,468.17,Yearly
8bfb8982-91cd-4746-826a-a403a8c432a8,Quimperlé,540.61,Weekly
752b590a-dcae-4574-83cf-f6d7ff4dd223,Haiyang,562.89,Yearly
17179e3f-5ffa-4ff5-aa9f-4800255d77ed,Daxin,273.24,Monthly
10a81303-cbb1-448f-86cd-4f2eab367b9e,Huanchillas,734.78,Yearly
a7f7c28d-43d1-4189-b94a-bedf880481ce,Novosil’,237.29,Weekly
384bce74-e2fb-44e5-81d2-afed1f55a7a8,Zhudian,419.18,Once
7b1a6509-5dd6-4da9-ae1c-5f02d7231b9b,Puerto Asís,283.68,Monthly
579911dd-7661-4f52-8bf3-db0e507417d5,Sokol’skoye,654.66,Weekly
82dd220a-e307-4b6c-98cb-15ba6878b779,Pirojpur,538.04,Once
891dcbfa-f492-496b-9b14-c85a65e331c7,Niños Heroes,517.89,Weekly
b45af0c7-cb9c-477e-8518-f9888e2d0892,El Carmen,193.27,Yearly
1e496809-1033-43dd-8dbe-124788bed745,Volksrust,469.95,Weekly
526932c3-f7e4-4eb3-8a30-ce7726bdc728,São Mateus do Maranhão,708.56,Once
f4341ced-6ef4-4433-b66b-86ef0919f189,Linmansangan,594.91,Once
a7f332c2-af8d-4a5e-b405-656059c7cbb9,Niedźwiada,655.37,Once
a50e46d4-1e69-46ca-a825-127796d75c33,Charleston,701.21,Yearly
2d144774-d31c-4f5d-a7a2-527f769f9a1d,Amarillo,384.09,Yearly
d525c8c1-f979-452c-86a9-6a1190d0dfcf,Coronel Martínez,189.5,Monthly
391fdbc5-5f6b-4382-a50c-0429f4f23cfc,Kafr ash Shaykh,736.91,Once
8b78a349-64ed-4033-a3a3-482b3ac00111,Scranton,477.8,Yearly
40f10523-2af1-4a6e-a3e7-8277b7ca306c,Asamboka,201.21,Weekly
1e6b87b8-d3a5-4c28-93a1-caa7c32deae7,Dzhubga,610.19,Weekly
d136fbcd-0045-40de-9982-fa9733a100e8,Kudinovo,619.9,Weekly
d6251986-7fd6-4165-bb00-ec90ae84df81,,741.6,Yearly
2dd28501-7e57-4009-8ef9-191013a1513f,Creil,457.45,Monthly
06fed64d-da6c-40b3-b55a-d9727c10a1c8,Besuk Selatan,395.82,Yearly
17ab51ea-639d-40f1-82d6-7629b728bae3,Homeyo,581.05,Yearly
3fa1db2b-118e-46e6-8df2-8292c2baac16,Watublapi,209.04,Yearly
1f5e06d1-fbab-4146-947b-057a363268e3,Jixing,408.33,Monthly
af54c8a2-f3ad-4106-a1c6-9f980fafcbda,Agen,523.72,Monthly
04e4a754-c937-46b1-a6d5-f357748fd3ca,Surulangun Rawas,373.98,Yearly
aeaae9ed-ccfb-434c-ac43-2bfa4ff1fb99,Ajuy,462.3,Yearly
acb19ffa-d798-431a-aa0b-d401a2d7d5cb,Chadong,740.05,Yearly
2bdd0c94-3cd0-4b9b-b587-4a4ea0746068,Jaša Tomić,535.38,Monthly
30b89b22-a06b-4b02-b0d9-ae90eb23f95a,Roma,277.36,Once
55f96a57-5811-4ec1-a42b-2d2d2bb5acff,Nungwi,240.64,Weekly
da0f3613-aa6f-4eb8-94da-e839d595226d,Kandana,657.93,Once
9dc79fcc-7a74-406c-bba6-5a887bb13bb3,Tabaquite,727.85,Once
632b8ccc-33bb-4b2d-b677-4f5139c12f31,,594.79,Yearly
db3d58d5-4d7a-40cb-80e5-638111ba6bac,Desnogorsk,496.18,Once
f0278f8d-97ce-4e5c-b767-1641e10b5f11,Žiežmariai,376.98,Monthly
6af688a8-7461-4b66-889c-c8849d1d5fc6,Sedandang,595.49,Yearly
2404695c-33b7-408d-95d9-337b3a0d7988,Yermolino,680.69,Yearly
0f766ae7-b950-44a0-92dd-2245add858f6,Ash Shaddādah,265.59,Weekly
91f42e21-76a9-4621-8b9d-2d7c6384154f,Turmi,525.97,Once
7433a97f-68cb-48fa-a63c-6a7cc5e91ec0,Täby,595.92,Monthly
a9324b09-d2df-4692-81d5-8bfdeff503de,Jindong,693.8,Monthly
e161bd27-6417-46bd-b1b7-c352a9b52b54,Riosucio,593.81,Once
a8294d1a-d0a2-4b7e-b92f-71dc27603bfa,Náousa,518.7,Weekly
597b968f-20ba-48d0-802c-d2180fa2b036,Shamboyacu,236.54,Weekly
0a0f77be-5da4-4965-9eca-1c7321271ce5,Hengshui,376.92,Weekly
6f05d989-67ba-4582-8c6d-ca3ab5135ed5,Xinfeng,557.53,Yearly
4f74155c-0bc8-48e4-8db7-6fbcdf721bc5,Västerås,724.95,Weekly
224adf92-05dd-43cd-866a-79b39614b31a,Bridgewater,320.18,Yearly
3ff889a8-c940-41e7-8152-71915f1ce606,Hecun,313.77,Yearly
7ff6ede6-6fad-4094-ab64-b3c13519dcd7,Gaur,498.74,Monthly
94e7af96-cde4-4d8b-a086-b51759baf417,Cerinza,230.74,Weekly
90fa838f-643b-4667-b4a7-149da5e07915,Moreira de Geraz do Lima,564,Weekly
70a2ee2f-19e0-4b7e-87e4-1e6e621d290d,,369.3,Weekly
1a90a94f-d0b6-48ec-a40c-c66b81de6397,Rostov-na-Donu,632.41,Once
7aa7e12c-f2bd-42e2-be31-5249010d84f6,Sokol’skoye,209.45,Yearly
87a706d3-de24-4f43-ac84-4003e158fc4e,Stare Miasto,236.76,Weekly
3142ae8b-8089-4fdb-a41c-2ab462b24298,Yidu,244.11,Once
c07a856d-3852-4b5f-a5d7-95bf18079e23,Majunying,681.98,Weekly
0e7991d1-c6a8-4e1f-ad16-ca70f6ad936b,Panggulan,639.37,Once
c238788c-db58-4f5a-a779-83cdaec53810,Debrecen,457.07,Monthly
f5292e36-65db-40d3-b5c7-96fdf37bee99,Kurayyimah,453.59,Yearly
e1fc4aa6-02d4-4aaf-bd52-eed1d7c2d39d,Minbu,573.3,Monthly
bf482b3d-ca85-4d45-b002-420a5d117cb9,Ramon’,391.39,Yearly
36c5935e-cf9a-4275-aaf6-b6a554837f4b,Segodim,176.4,Weekly
12d7cdd3-cd12-4aa1-ba85-4d80e05c3e14,,385.61,Monthly
72d966ba-dbd6-444c-8d1f-1c7690a64aa6,Huangjia,197.14,Monthly
46ef6d6b-dd84-466c-b71c-4b5596be6e06,Araruama,280.42,Yearly
1caa03c1-afac-400d-80af-b1edb686c8bc,Gunungputri,274.72,Monthly
cd6c7ccb-af0d-489d-b954-68d00a872b67,Carigara,714.85,Weekly
06cf2d96-ec50-483e-aa80-45f770db4803,Xiwu,677.01,Monthly
11b774c3-2908-4af7-bd34-aaed26617ed0,Paris 15,656.58,Weekly
b3302f64-6503-4820-949a-64c22cacf002,Mporokoso,201.01,Yearly
21190f15-5d97-4dcc-8129-4df9021ca60f,Winangun,664.51,Monthly
1e0552c9-3ac8-4d8a-8fcf-6fac169c1039,Niedrzwica Duża,637.06,Weekly
e16d427f-ed50-4318-a6ca-ac7a65bb1fda,Changhao,406.82,Weekly
90b0405a-2c93-4901-8142-8bdfdb337c1d,Buyant,744.22,Weekly
472946b1-6258-4856-81cb-033d67876d73,Samborondón,216.82,Weekly
5de20661-74c9-45b0-925d-ea1562e1f621,Sovetskaya Gavan’,189.04,Yearly
d99f0fa4-be19-4913-b0a0-fbb9ac5984b7,Baghlān,704.45,Once
9809d4d9-d4e0-4f90-a0d5-1dc1a1cafe72,Baihe,474.02,Once
b62ea5e2-d119-4fc2-bb89-1d1fa2e15cb1,Fucheng,711.43,Yearly
8afa5680-c9df-4704-acef-c0f68d42e70b,Idvor,366.73,Monthly
5b6a5547-7bcc-4348-8e74-624263a04116,Vichadero,271.48,Monthly
60b130d2-a325-4b21-a722-2e474892820b,Nangkapayung,346.02,Once
eb856dfb-5bfb-4c21-9d7a-412447ab10db,Dizangué,309.94,Monthly
d78e3934-56db-48db-af61-ff4ce977c33a,,333.54,Once
9d54b66f-6777-4714-87e2-46687801c18a,Murtajih,299.35,Monthly
4bf50e11-4e35-433e-8c2e-b55f60f07415,Sanbao,659.23,Once
e774a9dd-13f2-4586-95b9-8e15d8fcfaa2,Zhongfan,308.39,Monthly
b87bf034-b5ca-41a8-8da9-eddabd4c1260,,176.54,Monthly
8cf2ad27-4c39-416b-9068-c0bdda609661,Zhangping,184.55,Yearly
b0225b1d-fe07-4cc6-8ea0-cf5411f8159f,Liudu,265.39,Monthly
9e4b4aa3-deb2-4e1c-aae2-6a1b33596ef5,Västra Frölunda,534.15,Monthly
4b57c904-55d4-4639-850f-c1553b1b17a1,Kasaoka,525.69,Monthly
5133c3b6-918b-454a-8d10-2abcd1720c8c,Volgodonsk,303.75,Monthly
c620a47c-bd29-43d6-9b5e-7e4391a3af10,Ar Rumaythah,434.62,Monthly
75b136cf-dff2-4c37-9830-1e4a6d2811e9,Nové Město nad Metují,374.48,Once
a22033b9-40fb-4e20-9617-c4954c69cea5,Fulu,695.25,Monthly
f1b332f6-21ea-4891-82e2-63d7b4d2628b,Haruai,594.83,Weekly
3a5eb4fb-61ab-4beb-858f-dbcf8046efd9,Mardakyany,479.78,Yearly
53f4298f-9926-49f1-b061-1e6815ce8c21,San Isidro,711.39,Weekly
31f2f700-3475-47c4-928e-ac64e2c7a42f,Sukhobuzimskoye,170.53,Weekly
81e990c3-fe37-469d-8a0b-172327bfd645,Cikondang,243.22,Monthly
4629d216-78b4-4c20-a134-fd5a21fc29cf,,485.47,Yearly
e0742dbe-1865-4c17-9514-19cfa54cc735,Tsumeb,200.4,Once
99da8339-1d6a-44dd-8c42-cd6d17b0b821,Diffa,633.79,Weekly
4b244b0b-8f0e-4b22-b176-c82a209a7d99,,605.14,Weekly
18eef367-942f-47e3-aea3-595b63d1378e,Lirung,564.84,Once
04b189f6-28dd-4afc-9919-1bd662f73854,Margorejo,213.66,Yearly
533d6d47-bc90-4938-bfe4-10841db6a0a8,Przodkowo,298.8,Monthly
1d1826c1-6601-4ed5-a65b-fe177c97f142,Limmared,704.74,Once
8abc293e-7166-4c68-9af5-09e3d3bc56b5,,749.58,Once
d07b75b3-3f9f-46a2-9ce5-840fd85df1db,Best,545.65,Yearly
8752394c-e347-4bdc-8b2d-0de91e860635,Victoria,602.55,Monthly
d6021433-bb50-4b6f-a9ef-08b7bf1d8666,Simo Satu,280.85,Once
24d55e34-18fe-4f0d-96d7-068dfa01a33a,Sanlian,703.54,Weekly
8f9a277d-f1e0-4f0b-85b5-422b43e3210d,Tondano,644.39,Weekly
b3d9d2f4-24a7-4901-b982-2f721333388e,Zastávka,715.96,Once
04433ab2-aef2-4712-ac04-6d44701cc9e5,Al Bāriqīyah,573.42,Yearly
02af8027-5536-4988-b5e7-ede68baa9315,Orléans,701.46,Monthly
cecdca67-6b09-48b3-b9b3-2ba745eef581,Yongning,218.47,Monthly
8e6e09c0-9231-4544-a2d8-009104f9c1a5,Kraton,194.93,Yearly
ca101f07-fe7b-469e-90fb-a69e89ceb9bd,Bāsht,277.25,Monthly
09b3fc94-1d97-4ad2-83ae-c959b64a1e9d,Santa Monica,669.46,Once
c5e927d0-31d7-4311-8d9c-8b832b4cba9b,Marne-la-Vallée,591.31,Monthly
404d9193-c1e2-4f34-a926-cc3096769a26,,592.87,Once
2149dc5a-a21d-4664-b0fb-20ce7d93ecf1,Wieczfnia Kościelna,471.27,Weekly
ae26a6ae-d37b-4b14-84e1-642422ad54b9,Lutou,726,Monthly
010a6b11-0169-4604-bddf-e37577e5b413,Parakanhonje Wetan,619.99,Monthly
3b1608f0-586d-4dce-b733-e4086c3ff2db,Puyung,366.42,Yearly
1238eb73-9b38-47de-9742-ff3fe15f76d4,Soeng Sang,370,Once
649739cb-f94a-464a-9abd-fee22421ee6e,Liulin,445.14,Monthly
816b3b37-3866-4489-99dd-89aed047e9fd,São Roque,704.94,Weekly
0ffbef25-c171-4af3-9568-0dc6299cdf92,Ridder,729.77,Yearly
b52e713e-9a06-4cae-a7bd-ec42e9c3d819,Hangbu,193.16,Yearly
5959af2b-d40e-4a2d-aa89-e960550b4abf,Helsingborg,574.52,Monthly
6ec32781-3a65-4dff-b9a5-fe7c34d9acd4,Nîmes,544.71,Yearly
17f69206-6b08-46b1-a7e1-b39014f17a6e,Les Sables-d'Olonne,429.82,Once
11c27bdb-ba57-4544-98a8-c87912f9ac52,Strančice,506.05,Weekly
7b62d892-33f3-475c-916c-66e23334570a,Novonikol’sk,450.29,Weekly
71217b71-b239-4888-8a35-77a838a431be,Labuan,538.54,Yearly
99c93fd6-dc78-4c39-b743-d8dc25ee1066,Santo António das Areias,427.82,Weekly
940e18e6-4ec5-4770-afc9-465cd6bda01a,Guiglo,493.83,Weekly
6b87ea32-cc16-4983-9ea6-6b8307b58449,Mukdahan,389.98,Yearly
0b3fecd6-8950-40d8-ae0d-33c0bb428d26,Tibro,244.7,Once
76de9257-f3e5-4929-8054-d83e26039c84,Ishikawa,294.15,Once
62beae74-cfef-45d4-86f6-3e8adb6baf4f,Sarpsborg,220.05,Weekly
2f9f4711-6d27-4d84-8645-40daf80695ee,Buenavista,196.07,Monthly
5b2a31a0-86d3-49b7-8bb1-5f3d244d6132,Keleng,623.95,Weekly
74339b66-822a-4b22-8a18-0681a03ded24,Örebro,634.82,Monthly
b53ba79a-05e3-4c77-bdf4-6df69456adc7,Krasnaya Polyana,352.38,Yearly
ea78ceed-af9b-4621-afad-7f80011aead6,Guadalupe,528.35,Once
9efb2419-8ed4-4166-a86b-2c400d03ba77,Chipinge,252.23,Once
64a4e0ad-1488-40eb-a118-8ba78bd78851,La Seyne-sur-Mer,691.2,Weekly
884cc81c-9aea-42a1-9db5-5764d70ba82f,Sanlidian,502.59,Monthly
5a3be796-83af-46e8-941b-ac356285f62d,Cijangkar,317.29,Weekly
d262c777-b0ff-4639-8cbc-8c88cd14c9f1,Koba,645.68,Monthly
a70677ee-7712-474c-a3d8-a4f919dad6b4,General Roca,565.6,Once
98ce662a-d257-4c52-b456-4d1e99e670be,Stanovoye,292,Yearly
66ee560f-8d61-4949-badd-8f793b56e3ff,Cilentung,586.92,Monthly
9a7f41c2-6875-40f9-b939-2e35ef2ceeb2,,190.06,Weekly
43b343e8-4658-4990-b392-d7a2af130ddd,Vyshchetarasivka,485.02,Weekly
3aa6b95a-cfee-4c92-86a4-a5ac9288d47e,Concepción,674.74,Weekly
2b04ab4f-dd97-4cf3-8795-fda4fb04297e,Huangqiang,400.43,Monthly
e712b4cd-7a62-4942-8c54-7375e230c239,Kuala Terengganu,699.72,Once
369cf0db-7aba-41c8-bfda-ed057419c625,Kisarazu,398.1,Monthly
0a737fe0-953f-47e4-9841-c33d5e5713f8,Saxin,502.71,Monthly
0d483335-e850-4c80-a248-b18ae440f355,Chino,498.88,Once
6d77c2f4-a981-49e0-acb6-02a6e6412985,Sanguanzhai,177.39,Weekly
28d174a3-ec86-41e0-b03d-bb31b6b3a61a,Kafr Takhārīm,417.9,Once
5253affe-a45a-4483-a534-a0c12a1a95e4,Khorosheve,519.85,Yearly
6ab699a7-2333-46aa-9f4b-04a36f3f30ab,Chixi,326.03,Weekly
9c1fe5fd-4b2c-4f6d-878a-547e7b708e3a,Dengteke,660.85,Weekly
5a8ad296-de9c-4a00-9194-b263c196aea7,Yangping,624.21,Monthly
0ec54c42-887b-41a2-87d4-d19185617a06,Kembang,189.55,Yearly
fbe41348-819b-4832-9524-6b8b82b8c9a6,Paiçandu,348.59,Yearly
5c50f1b8-e87c-4af0-a18c-e8e4ef2ee2bf,Iset’,396.55,Once
78e39e83-bfd3-4d37-9a7f-bce173ac61d6,Hengyang,152.26,Monthly
2d520b37-db0a-445f-bf6b-638f166b80cb,,272.51,Once
80c25b5c-0c73-4a6c-9cb9-0fb5ce87eeff,Montor Timur,536.19,Weekly
49be70eb-c2a6-45be-be95-c74d1d21f880,Dazaifu,670.8,Once
37bf1ea9-a989-4c46-b9d1-72779f705c1f,Putrajaya,163.5,Weekly
8c4d687f-ab45-48c7-a2b7-2f945f8f3947,Ciudad Darío,585.44,Once
ec465b66-5e5d-44c2-b7f9-50cd40728a65,Santa Bárbara,686.51,Monthly
a6f9ba36-c8c6-4e18-9643-9c8e43fa7fef,Krasnolesnyy,718.68,Weekly
1b992669-2577-4c51-967d-3024a36a5ded,Niigata-shi,696.6,Weekly
89efb736-db07-42b5-9c4e-82de9c360523,Jobabo,211.02,Monthly
06c4fbda-57b9-4d5c-a7b0-879d7e730e1d,Zala,243.11,Weekly
16d6bdda-fc3d-4535-beff-d5337384ac87,Alenquer,167.72,Weekly
bc2bfa5c-0a33-4124-bbe5-58d7d603d5e7,Wattala,667.71,Weekly
bc02bccd-b708-4440-a8bb-221bc7667765,Landerneau,292.34,Monthly
fe4167e5-b48d-4703-84c1-2ce1ac5d1087,Hecun,346.81,Weekly
69f1db78-9e72-4795-a83c-fd87add662f2,Rakai,739.92,Once
0ead98f8-045f-4eb5-b2ad-c60dac9e058e,Karlstad,551.85,Monthly
b88689a9-fe30-4299-bb41-9586db481b7c,Tonoshō,374.04,Monthly
68b3972e-1c22-4ceb-ae13-bd75eb98aeaa,Puerto Rico,291.73,Weekly
c61278f4-01cd-46a9-a376-4acbf1bac74a,Oktyabr’sk,427.12,Yearly
ee8268a8-2f97-4b1b-ae4e-b59ba192686d,Guangdu,303.25,Yearly
e152eb27-c31a-4e7c-ba43-15d084215b19,Qinā,565.09,Once
0d4aa5cf-9e70-44bb-b68a-2f31250c4e5d,Wuqiao,291.49,Weekly
76c94e9b-23f1-48cf-a03d-41c1b0a9c972,Korenëvo,238.29,Yearly
58f1d0bb-eaea-480f-8696-0dbc56f993f2,El Bolsón,239.81,Yearly
74e4b9e5-6e20-47ed-8dbc-709a7b258773,Zeewolde,179.24,Weekly
f2c572cb-498b-420b-af3b-a0b023772c40,La Paz,514.17,Weekly
36224669-0bac-458a-bd20-544cbac43d8a,Preiļi,691.28,Once
ae83ae82-8604-41b9-820b-2930ee25e9df,Sipeng,560.68,Monthly
c7047612-797c-4354-b089-e8c8d763599d,Cubará,502.84,Once
b8d68543-057c-4db6-8207-e0512403c38d,Ekou,597.73,Yearly
c65e6be8-83c0-4482-8eb8-8561a7acbc69,Taldyqorghan,266.84,Monthly
68148b3e-3ccf-4162-bee2-baf930f582bb,Palmito,195.37,Monthly
9487c1d2-999a-43d9-967f-34d5d5018c4d,Anning,327.54,Yearly
f1e30921-4e76-453a-8480-7baac1595ffd,Vestmannaeyjar,541.65,Weekly
cfbfaad1-d9aa-4cc5-b4f2-9a406607a80a,Irvine,322.96,Monthly
63182a69-60db-4566-b46d-f457a18a0661,Al Qurayn,288.01,Once
6320907f-c38a-43cd-9545-e80f3634749d,Penedo,275.43,Yearly
46ad4f79-d970-451b-91ec-635edd465322,Shaguotun,206.42,Weekly
30ce3983-49c1-4445-817a-b6e9153e3c1a,Sävsjö,248.15,Once
1c71d747-1959-41c0-b463-43b2ae8f1c7c,Maquiapo,388.22,Once
2ea81285-fd36-40a5-ba35-8cee006bd9d5,Yongchuan,708.9,Weekly
003678d9-0a9d-4887-9166-63d5e589d776,Benito Juarez,250.35,Yearly
271ddc00-059f-47ce-80e5-8ae486c3c12c,Ares Tengah,660.82,Once
39a8a5e2-5bec-4446-a3a0-6b466f9ef13d,Zangzhai,322.4,Monthly
1ae57cc5-a664-48ca-a116-56b2628e6e63,Horokhiv,616.36,Yearly
1fc1798b-b3bf-41ef-bd40-0dee7ee9dbd7,Chadiza,555.9,Weekly
dd3438fd-4650-4fe8-b320-5da02b02bda9,Si Somdet,458.89,Monthly
14eb3f53-13b2-4be7-901d-c4d57f118114,Limoncito,216.79,Weekly
59bdfd3c-fe4e-465f-99ee-389854390db6,Qinhe,264.45,Yearly
19bdad93-78f5-4710-b506-67c6a13f0a3e,Cimitarra,434.77,Once
88226475-825f-4c6c-8998-2c47172af089,Tegalrejo,469.32,Once
4066953b-1736-4de3-96e5-2c5e278d68e2,Qumudi,275.51,Once
437e4f14-c31e-40ae-b5e4-981410e07452,Karagach,493.77,Yearly
b99d4106-fc9d-4fd7-9a50-e6135749e325,Kedungringin,171.56,Monthly
d329267e-2379-4932-9b38-dd0445e722ed,Неготино,690.21,Weekly
cc640c3e-43f6-4bad-a93c-eb4849102391,Prienai,469.33,Monthly
fbb1b177-1928-44f4-9aeb-07212e63a2cb,Lengkongbarang,365.31,Once
9d84dc89-7125-4d9c-91de-062ad8186776,Sunne,555.28,Weekly
9af7a7d1-60f6-4343-b7b0-28cf60a83cfc,Tekstil’shchiki,424.85,Once
b53455a4-8c73-4c63-9e34-720dd1555efd,Ögöömör,227.6,Weekly
a74efcc2-319d-4b4a-9647-319af11b5ecc,Yudong,641.91,Weekly
e34ddc76-a330-4917-891e-324b13940653,Monastir,220.02,Yearly
aaa1ba06-0ddc-41ae-b594-f22f8fbbab01,Lazeshchyna,247.51,Weekly
ddbe0648-54f1-4a42-9794-31fab6aad917,Totness,233.01,Monthly
01db1b71-9772-4b79-9167-4943450d3c36,Huangbu,330.68,Yearly
65c3b854-27fa-4271-8cbb-85e9a22fef7d,Toguchin,202.46,Weekly
d4516b14-4079-4101-a550-e5193489342e,Karagach,694.31,Monthly
7bdbef92-fffa-4a0d-9166-f1b5af5ad1fb,Heyou,349.65,Monthly
3320a147-2a34-47de-bec0-6ed53aaab3c6,Mouriscas,689.62,Yearly
b53a3ea5-8d42-4624-96b0-680e6f18ccc5,Karabash,704.53,Weekly
cb85bd94-6484-48c7-9d89-3ef9c9f99d53,Tenri,261.49,Once
19357cfa-8b36-4ede-86d9-b521100c8482,Wola Sernicka,194.4,Yearly
df2908c9-1cfc-455d-934b-0837ebc1d94a,Rudziczka,390.78,Weekly
ebdf4a89-cc8c-411e-90c6-70040800551a,,657.01,Monthly
dc91dd97-b767-4353-a17d-bdd9df43e3c2,,257.59,Yearly
e052e326-90c9-4cd2-8a20-18c0a4f40b57,Madrid,374.22,Once
d1249e29-99a5-4efe-80cf-72080ce07b6c,Horad Barysaw,156.95,Once
5d2cbafa-3a93-4fc0-b0dc-f7d6b49c913a,Sulūk,363.05,Once
ec4c70ef-1a00-4ab1-b0f2-9b706324dae0,Tabaga,541.07,Once
f0e1ee3f-4b1d-460d-9363-cd902ba11feb,Kawerau,331.03,Once
0a721230-fde6-4468-a7c0-c1882981bff7,Smolensk,187.96,Monthly
a8c59759-f3ef-47b0-b539-ffe673b8b3d3,Grande Rivière Noire,723.95,Weekly
b97f1a1b-b835-459f-8b3b-90de25a30536,Rumbek,558.05,Weekly
2bd94b4b-42cc-401a-828b-f0c7de7dafcd,Nampula,507.04,Monthly
96c9353d-00be-4584-b7cf-5e34f30ebc93,Currais,398.87,Monthly
3d7e407b-14be-421a-9bd6-53ef445b2266,Morrison,710.19,Monthly
4663844f-f816-4113-b449-565c93973182,Marsa Alam,182.59,Monthly
078cfdca-7bf9-4eee-afe0-7cf3b934ff80,Tafraout,677.47,Yearly
d041ebc7-eb28-46e7-9bd5-56cb2e82c109,Zhuge,259.31,Weekly
f78c84e2-329b-4544-909a-277cf050b260,Tyre,442.77,Once
a921e03a-5cb6-40b2-a79f-3133f2125513,Salvador,673.67,Once
f744f48e-8608-421f-8c3e-d3d74e5787e5,Laoqiao,543.44,Yearly
f9c7a27c-13bb-47b2-b21b-75e49a623def,,471.21,Weekly
ed4d847f-2a34-4068-a479-254219b284ae,Simnas,419.82,Monthly
18117172-3743-487b-93f8-85445f017b2b,Akropong,433.91,Weekly
eb369084-5b5d-4498-91bd-c94ab4e545f7,Belém,408.97,Once
8fd00a4a-c9d2-4cc5-a48e-cdc264231061,Jevíčko,633.85,Weekly
3e63a18c-1787-4e72-9d53-ef8b17daca4c,Paoay,551.19,Weekly
fcea065e-548d-4176-b006-0044f1273d01,Chipinge,667.83,Yearly
2f706f9d-a0bc-4946-9b9a-2eca409d9f59,Jāwā,224.9,Monthly
279ba808-e970-4e6b-8cf0-f44fa51c51c5,Mykolayiv,278.53,Once
13574e80-ef78-4aea-a574-ab389db170e0,Clermont-Ferrand,198.09,Monthly
8e05b6c1-ff22-4f1f-b439-9134f2b05cd0,Castro Barros,462.65,Yearly
1ed68ea1-0462-4f11-a14d-c0230162ac85,Liulin,535.36,Yearly
705786dc-127a-4459-92b1-e5c0ce68a518,Umeå,255.66,Once
8d541acc-d021-497c-b4b8-ebabc68f9dee,Hefu,663.16,Monthly
ac02d997-caf0-42d9-989f-1cac3a7b603f,Cícero Dantas,244.75,Yearly
31d5af97-5efe-4378-b109-d92b8e3203e1,,326.28,Monthly
6ba6c939-6258-4972-b8d0-b74dd12d574b,Wesoła,485.17,Yearly
7c4d47dc-729e-4de6-bb4c-d4372100f923,Las Toscas,666.66,Once
a42e57fc-f694-44e0-89c8-dbe931f49c17,,339.89,Monthly
a216ebd1-e020-42fd-97c2-4e2e67af85d7,Longonjo,534.48,Weekly
563143f2-14f2-44f8-bb16-1b402eaa9a71,Shunhe,363.2,Once
b0cdf4e0-1613-46a4-9d5c-d4e920b7744c,Uchkeken,600.4,Once
3256fccd-a07a-4f38-9157-0a9de85f44fa,Färgelanda,158.57,Weekly
0f8a37df-7220-4237-bf3f-37c96565acd0,Xinjie,150.29,Yearly
6c767e80-45a4-4fb2-ae32-9d187ffa62ad,Budapest,156.49,Yearly
fa374228-c095-45d0-bf84-c0a3251d8e56,Kuala Lumpur,321.93,Monthly
1ae8577b-9268-4e73-8c7f-06ed287c0244,Koronowo,415.2,Monthly
9df4aeca-280b-4fb9-a3d0-3be4de8f1d33,Hinigaran,695.52,Monthly
450a35a9-f900-4156-8f88-c6cc5bb4b02f,Trzin,619.45,Yearly
7ae5aab7-d4bd-490b-b224-59d59de55449,Yangping,707.92,Yearly
f1f3fc7c-727d-4fd7-bd06-63e24feddb25,Cabañas,166.42,Yearly
69b92c28-1f9d-4b71-b21b-ac382884518d,Uchaly,743.61,Monthly
616756bf-14e4-4af5-87b3-eb3f28ec59f2,Babushkin,170.97,Monthly
ed54e25c-5c6d-4368-936b-f69e2e155f17,Bagumbayan,550.15,Yearly
5d0cf867-73a1-4651-927d-2d06066b75d1,Harrismith,170.1,Once
ddedb9d1-0146-4fb3-87f4-75798ddfc6b9,Vesëlyy,516.01,Weekly
0ce9d69b-ad33-4432-9dce-91a5a6e89e2d,Ciudad Sandino,182.34,Monthly
157d23e5-1427-4e35-8caf-2082d275eb76,Kiruna,223.55,Weekly
45b6404e-6fd5-4e6e-96e6-509fe12261b3,Kopidlno,469.38,Yearly
1f456ee8-84a6-4ec5-ab59-8a4523a94f32,Czarna Dąbrówka,731.14,Monthly
c432e914-8423-43d2-bf57-d7e18d309e16,,524.87,Once
463e4d86-68bc-4054-873e-4b62edf9dd20,Bang Racham,535.56,Once
ca54806b-fd0d-4370-b4fb-d428c81c9314,Duowa,713.9,Weekly
ada30e5f-4dd6-4f50-9fb8-dc8c2d2340a7,Herval,455.94,Once
65c8918f-243a-4390-9a3d-77e2973255cb,San Andres,488.89,Once
28066cad-3a4d-4d48-889a-29e2b516ec56,Fuying,212.54,Yearly
f46d5e2b-7185-4e58-9953-5210aa0602e3,Velyki Sorochyntsi,213.29,Weekly
74576ce6-04f0-4487-95ce-e7d4776c591f,Agustín Codazzi,321.39,Weekly
633de0c7-b096-4594-9cb7-91191f42ed17,Solingen,458.08,Once
d5f0cffb-1df9-4c10-8045-0a6910ae6628,Fortios,460.21,Monthly
6fa88a46-ccb0-4f7b-8166-f1916ae1df1b,Votkinsk,348.29,Yearly
6176237a-9f38-4b67-b9d6-0480c420c15f,Padangan,268.71,Monthly
f593ef04-8611-4727-8c5e-babfe0018c52,Shangtang,704.93,Yearly
dc4104e3-314e-4b65-ac45-52e660ed66ef,Washington,401.87,Once
